sector,camera,ccd,cut,objid,eventid,label,sorted_list
55,1,3,17,1272,1,Flare,non_flares
55,1,3,23,107,1,Flare,non_flares
55,1,3,25,181,1,Flare,non_flares
55,1,3,27,45,1,Flare,non_flares
55,1,3,28,453,2,Flare,non_flares
55,1,3,28,1620,1,Flare,non_flares
55,1,3,29,1694,2,CosmicRay,non_flares
55,1,3,30,9,11,CosmicRay,non_flares
55,1,3,31,734,1,Junk,non_flares
55,1,3,32,281,1,Flare,non_flares
55,1,3,32,1124,1,CosmicRay,non_flares
55,1,3,33,140,1,Flare,non_flares
55,1,3,33,1408,2,Flare,non_flares
55,1,3,37,2342,1,Systematic,non_flares
55,1,3,46,407,1,Flare,non_flares
55,1,3,47,1337,1,Flare,non_flares
55,1,3,49,617,1,Flare,non_flares
55,1,3,50,721,1,Flare,non_flares
55,1,3,50,733,1,Flare,non_flares
55,1,3,53,731,1,Flare,non_flares
55,1,3,55,838,1,Flare,non_flares
55,1,3,59,1306,1,Flare,non_flares
55,1,3,64,1167,1,Flare,non_flares
55,1,4,12,116,17,Flare,non_flares
55,1,4,12,1286,1,Flare,non_flares
55,1,4,15,166,2,Systematic,non_flares
55,1,4,17,2273,4,Flare,non_flares
55,1,4,18,543,2,CosmicRay,non_flares
55,1,4,22,241,1,Flare,non_flares
55,1,4,23,116,2,Flare,non_flares
55,1,4,23,846,1,Flare,non_flares
55,1,4,24,845,1,Flare,non_flares
55,1,4,25,816,1,Flare,non_flares
55,1,4,35,835,1,Systematic,non_flares
55,1,4,35,1317,2,Systematic,non_flares
55,1,4,37,148,1,Flare,non_flares
55,1,4,38,1035,1,Flare,non_flares
55,1,4,38,1069,1,Flare,non_flares
55,1,4,38,1073,2,CosmicRay,non_flares
55,1,4,39,88,1,Flare,non_flares
55,1,4,42,1068,1,Flare,non_flares
55,1,4,43,107,2,Flare,non_flares
55,1,4,43,356,1,Flare,non_flares
55,1,4,46,414,1,Flare,non_flares
55,1,4,48,312,9,CosmicRay,non_flares
55,1,4,48,489,1,Flare,non_flares
55,1,4,49,166,1,CosmicRay,non_flares
55,1,4,51,1335,1,Flare,non_flares
55,1,4,55,955,1,Flare,non_flares
55,1,4,60,69,38,Junk,non_flares
55,1,4,61,239,1,Flare,non_flares
55,1,4,61,1032,1,Flare,non_flares
55,1,4,62,1020,1,Flare,non_flares
55,1,4,63,106,6,Systematic,non_flares
55,1,4,63,1684,1,Systematic,non_flares
55,2,1,1,268,15,Flare,non_flares
55,2,1,1,1230,2,Flare,non_flares
55,2,1,2,1553,1,Flare,non_flares
55,2,1,2,1644,1,Systematic,non_flares
55,2,1,3,611,1,Flare,non_flares
55,2,1,4,585,3,Flare,non_flares
55,2,1,4,585,5,Flare,non_flares
55,2,1,4,585,6,Flare,non_flares
55,2,1,4,585,12,Flare,non_flares
55,2,1,4,634,1,Flare,non_flares
55,2,1,5,205,28,CosmicRay,non_flares
55,2,1,5,989,1,Flare,non_flares
55,2,1,5,1379,1,Flare,non_flares
55,2,1,8,501,1,Flare,non_flares
55,2,1,8,1377,1,Flare,non_flares
55,2,1,11,433,7,CosmicRay,non_flares
55,2,1,11,1011,1,Flare,non_flares
55,2,1,11,1011,2,Flare,non_flares
55,2,1,11,1011,3,Flare,non_flares
55,2,1,11,1011,4,Flare,non_flares
55,2,1,11,1500,1,Flare,non_flares
55,2,1,11,1590,1,Flare,non_flares
55,2,1,13,178,27,CosmicRay,non_flares
55,2,1,14,811,1,Flare,non_flares
55,2,1,14,1943,2,Junk,non_flares
55,2,1,15,845,1,Flare,non_flares
55,2,1,15,882,1,Flare,non_flares
55,2,1,15,920,1,Flare,non_flares
55,2,1,15,1181,2,Flare,non_flares
55,2,1,15,1714,1,Flare,non_flares
55,2,1,16,690,1,Flare,non_flares
55,2,1,17,628,1,Flare,non_flares
55,2,1,17,1117,1,Flare,non_flares
55,2,1,19,1191,1,Flare,non_flares
55,2,1,20,1462,1,Flare,non_flares
55,2,1,20,1465,1,Flare,non_flares
55,2,1,20,1533,1,Flare,non_flares
55,2,1,21,677,2,Flare,non_flares
55,2,1,24,1698,1,Flare,non_flares
55,2,1,24,1905,1,Flare,non_flares
55,2,1,25,453,4,Junk,non_flares
55,2,1,25,453,5,Junk,non_flares
55,2,1,25,453,6,Junk,non_flares
55,2,1,26,547,2,Flare,non_flares
55,2,1,26,1291,1,Flare,non_flares
55,2,1,27,769,1,Flare,non_flares
55,2,1,27,769,2,Flare,non_flares
55,2,1,28,1415,1,Flare,non_flares
55,2,1,29,161,31,Flare,non_flares
55,2,1,29,245,7,CosmicRay,non_flares
55,2,1,29,1664,1,Systematic,non_flares
55,2,1,30,564,1,Flare,non_flares
55,2,1,30,576,4,Flare,non_flares
55,2,1,34,771,1,Flare,non_flares
55,2,1,38,1755,1,Systematic,non_flares
55,2,1,41,1026,1,Flare,non_flares
55,2,1,43,1300,1,Flare,non_flares
55,2,1,44,1217,1,Flare,non_flares
55,2,1,45,1659,1,Flare,non_flares
55,2,1,48,1728,1,Flare,non_flares
55,2,1,50,334,1,Flare,non_flares
55,2,1,50,701,6,Flare,non_flares
55,2,1,50,1100,1,Flare,non_flares
55,2,1,51,477,3,Flare,non_flares
55,2,1,51,886,1,Flare,non_flares
55,2,1,51,1146,1,Flare,non_flares
55,2,1,53,1425,1,Flare,non_flares
55,2,1,55,852,1,Flare,non_flares
55,2,1,56,1508,1,Flare,non_flares
55,2,1,56,1543,1,Flare,non_flares
55,2,1,58,957,2,Flare,non_flares
55,2,1,61,1315,1,Flare,non_flares
55,2,1,62,34,36,CosmicRay,non_flares
55,2,1,62,545,2,Flare,non_flares
55,2,1,62,737,1,Flare,non_flares
55,2,1,62,1477,1,Junk,non_flares
55,2,1,63,1273,1,Flare,non_flares
55,2,1,64,1103,1,CosmicRay,non_flares
55,2,2,1,915,1,Flare,non_flares
55,2,2,2,1377,1,Flare,non_flares
55,2,2,2,1442,1,Flare,non_flares
55,2,2,3,374,31,Flare,non_flares
55,2,2,3,925,1,Flare,non_flares
55,2,2,4,678,1,Flare,non_flares
55,2,2,4,861,2,Flare,non_flares
55,2,2,4,1832,1,Flare,non_flares
55,2,2,5,1362,1,Flare,non_flares
55,2,2,5,1362,2,Flare,non_flares
55,2,2,5,1412,1,Flare,non_flares
55,2,2,5,1709,1,Flare,non_flares
55,2,2,5,1969,1,Flare,non_flares
55,2,2,7,747,3,Flare,non_flares
55,2,2,8,1504,1,Flare,non_flares
55,2,2,8,2262,1,Flare,non_flares
55,2,2,9,1026,1,Flare,non_flares
55,2,2,9,1218,2,Flare,non_flares
55,2,2,9,1496,2,CosmicRay,non_flares
55,2,2,9,1736,1,Blend,non_flares
55,2,2,10,1568,1,Flare,non_flares
55,2,2,10,1649,1,Systematic,non_flares
55,2,2,11,930,1,Flare,non_flares
55,2,2,11,961,1,Flare,non_flares
55,2,2,11,993,1,Flare,non_flares
55,2,2,11,1495,1,Flare,non_flares
55,2,2,12,635,1,Flare,non_flares
55,2,2,12,830,1,Flare,non_flares
55,2,2,12,1924,1,Flare,non_flares
55,2,2,13,1380,1,Flare,non_flares
55,2,2,14,1027,1,Flare,non_flares
55,2,2,14,1121,1,Flare,non_flares
55,2,2,14,1121,2,Flare,non_flares
55,2,2,15,1120,1,Flare,non_flares
55,2,2,15,1640,2,Flare,non_flares
55,2,2,16,1350,2,Flare,non_flares
55,2,2,16,1350,6,Flare,non_flares
55,2,2,16,1843,1,Flare,non_flares
55,2,2,18,1718,2,Flare,non_flares
55,2,2,18,1745,2,Flare,non_flares
55,2,2,18,1762,1,Flare,non_flares
55,2,2,21,512,1,Flare,non_flares
55,2,2,21,1614,1,Flare,non_flares
55,2,2,23,1367,1,Flare,non_flares
55,2,2,24,548,1,Flare,non_flares
55,2,2,25,845,1,CosmicRay,non_flares
55,2,2,27,520,1,Flare,non_flares
55,2,2,27,633,1,Flare,non_flares
55,2,2,28,1621,1,Flare,non_flares
55,2,2,28,1743,1,Flare,non_flares
55,2,2,29,580,1,Flare,non_flares
55,2,2,29,979,1,Flare,non_flares
55,2,2,29,979,2,Flare,non_flares
55,2,2,29,1596,1,Flare,non_flares
55,2,2,31,366,2,Flare,non_flares
55,2,2,33,1808,2,Flare,non_flares
55,2,2,34,1305,1,CosmicRay,non_flares
55,2,2,35,912,1,Flare,non_flares
55,2,2,36,1437,1,Flare,non_flares
55,2,2,38,23,25,Flare,non_flares
55,2,2,38,322,1,Flare,non_flares
55,2,2,38,908,2,Flare,non_flares
55,2,2,39,438,1,Flare,non_flares
55,2,2,40,699,1,Flare,non_flares
55,2,2,40,699,4,Flare,non_flares
55,2,2,40,1196,2,Flare,non_flares
55,2,2,40,1435,1,Flare,non_flares
55,2,2,41,1034,1,Flare,non_flares
55,2,2,41,1154,1,Flare,non_flares
55,2,2,43,1025,3,Flare,non_flares
55,2,2,44,1232,1,Flare,non_flares
55,2,2,45,1138,5,Flare,non_flares
55,2,2,45,1722,1,Flare,non_flares
55,2,2,47,1129,1,Flare,non_flares
55,2,2,47,1185,1,Flare,non_flares
55,2,2,48,585,6,Flare,non_flares
55,2,2,48,677,2,Flare,non_flares
55,2,2,48,1286,1,Flare,non_flares
55,2,2,48,1322,2,CosmicRay,non_flares
55,2,2,49,1603,1,Flare,non_flares
55,2,2,50,1428,1,Flare,non_flares
55,2,2,51,843,1,Flare,non_flares
55,2,2,51,1227,1,Junk,non_flares
55,2,2,52,1414,1,Flare,non_flares
55,2,2,53,1013,5,Flare,non_flares
55,2,2,54,244,1,Flare,non_flares
55,2,2,54,353,2,Flare,non_flares
55,2,2,54,353,4,Flare,non_flares
55,2,2,54,474,1,Flare,non_flares
55,2,2,54,474,2,Flare,non_flares
55,2,2,54,697,1,Flare,non_flares
55,2,2,56,77,50,Flare,non_flares
55,2,2,57,345,2,Flare,non_flares
55,2,2,59,1198,1,Flare,non_flares
55,2,2,60,669,1,Flare,non_flares
55,2,2,61,495,1,Flare,non_flares
55,2,2,61,1296,1,Flare,non_flares
55,2,2,62,645,3,Flare,non_flares
55,2,2,62,1384,1,Flare,non_flares
55,2,2,63,580,4,Flare,non_flares
55,2,2,63,1255,1,Flare,non_flares
55,2,2,63,1587,1,Flare,non_flares
55,2,2,63,1794,1,Flare,non_flares
55,2,3,1,469,2,Flare,non_flares
55,2,3,3,270,1,Flare,non_flares
55,2,3,3,270,3,Flare,non_flares
55,2,3,3,424,1,Flare,non_flares
55,2,3,4,589,1,Flare,non_flares
55,2,3,4,708,2,CosmicRay,non_flares
55,2,3,5,484,1,Flare,non_flares
55,2,3,6,293,1,Flare,non_flares
55,2,3,6,1077,1,Flare,non_flares
55,2,3,7,510,1,Flare,non_flares
55,2,3,9,1038,2,Flare,non_flares
55,2,3,9,1138,1,Flare,non_flares
55,2,3,10,201,1,Flare,non_flares
55,2,3,10,1217,1,Flare,non_flares
55,2,3,11,759,1,Flare,non_flares
55,2,3,12,1115,2,Flare,non_flares
55,2,3,13,142,1,Flare,non_flares
55,2,3,13,246,6,Flare,non_flares
55,2,3,13,709,1,Flare,non_flares
55,2,3,18,632,1,Flare,non_flares
55,2,3,18,632,2,Flare,non_flares
55,2,3,19,335,2,Flare,non_flares
55,2,3,21,282,2,Flare,non_flares
55,2,3,21,282,3,Flare,non_flares
55,2,3,22,689,1,Flare,non_flares
55,2,3,22,1051,1,Flare,non_flares
55,2,3,22,1063,1,Flare,non_flares
55,2,3,25,468,1,Flare,non_flares
55,2,3,25,1417,1,Flare,non_flares
55,2,3,27,1321,2,Flare,non_flares
55,2,3,27,1351,1,Flare,non_flares
55,2,3,28,146,4,Flare,non_flares
55,2,3,28,191,1,Flare,non_flares
55,2,3,28,483,1,Flare,non_flares
55,2,3,34,1513,1,Flare,non_flares
55,2,3,34,1532,1,Flare,non_flares
55,2,3,34,1605,1,Flare,non_flares
55,2,3,35,835,1,Flare,non_flares
55,2,3,36,224,39,Flare,non_flares
55,2,3,36,1530,1,Flare,non_flares
55,2,3,37,125,3,Flare,non_flares
55,2,3,37,214,1,Flare,non_flares
55,2,3,39,60,8,Flare,non_flares
55,2,3,39,690,2,Flare,non_flares
55,2,3,40,116,1,Flare,non_flares
55,2,3,41,482,3,Flare,non_flares
55,2,3,41,482,4,Flare,non_flares
55,2,3,41,482,6,Flare,non_flares
55,2,3,44,661,2,Flare,non_flares
55,2,3,46,117,1,Flare,non_flares
55,2,3,46,742,1,Flare,non_flares
55,2,3,48,841,1,Flare,non_flares
55,2,3,48,841,2,Flare,non_flares
55,2,3,48,1314,1,Flare,non_flares
55,2,3,49,1102,1,Flare,non_flares
55,2,3,49,1268,1,Flare,non_flares
55,2,3,50,1353,1,Flare,non_flares
55,2,3,52,154,2,Flare,non_flares
55,2,3,52,287,1,Flare,non_flares
55,2,3,52,1360,1,Flare,non_flares
55,2,3,53,184,2,Flare,non_flares
55,2,3,54,1506,1,Flare,non_flares
55,2,3,55,326,2,Flare,non_flares
55,2,3,55,326,3,Flare,non_flares
55,2,3,58,1296,1,Flare,non_flares
55,2,3,59,891,2,Flare,non_flares
55,2,3,59,1489,1,Flare,non_flares
55,2,3,59,1739,1,Flare,non_flares
55,2,3,61,1300,1,Flare,non_flares
55,2,4,9,1118,2,Flare,non_flares
55,2,4,11,240,1,Flare,non_flares
55,2,4,12,12,8,Flare,non_flares
55,2,4,12,134,1,Flare,non_flares
55,2,4,17,451,1,Flare,non_flares
55,2,4,20,84,25,Flare,non_flares
55,2,4,23,40,5,Flare,non_flares
55,2,4,24,131,3,Flare,non_flares
55,2,4,28,80,4,CosmicRay,non_flares
55,2,4,28,764,1,Flare,non_flares
55,2,4,30,396,1,CosmicRay,non_flares
55,2,4,33,68,3,Flare,non_flares
55,2,4,33,129,5,Flare,non_flares
55,2,4,37,722,9,Flare,non_flares
55,2,4,37,1089,1,Junk,non_flares
55,2,4,43,1109,2,Flare,non_flares
55,2,4,46,1032,1,Flare,non_flares
55,2,4,48,646,2,CosmicRay,non_flares
55,2,4,48,723,1,Flare,non_flares
55,2,4,50,492,5,Flare,non_flares
55,2,4,50,676,2,Flare,non_flares
55,2,4,54,203,3,Flare,non_flares
55,2,4,54,203,4,Flare,non_flares
55,2,4,56,789,2,Flare,non_flares
55,2,4,56,930,2,CosmicRay,non_flares
55,2,4,59,933,1,Flare,non_flares
55,2,4,59,1492,1,Flare,non_flares
55,2,4,59,1492,2,Flare,non_flares
55,2,4,60,904,1,CosmicRay,non_flares
55,2,4,60,913,1,Flare,non_flares
55,2,4,61,303,1,Flare,non_flares
55,2,4,61,398,1,CosmicRay,non_flares
55,2,4,62,361,1,Flare,non_flares
55,3,1,1,871,2,Flare,non_flares
55,3,1,1,1633,1,Flare,non_flares
55,3,1,2,1120,1,Flare,non_flares
55,3,1,3,1612,1,Flare,non_flares
55,3,1,4,923,1,Flare,non_flares
55,3,1,4,1420,1,Flare,non_flares
55,3,1,5,1931,1,Flare,non_flares
55,3,1,5,2054,1,Flare,non_flares
55,3,1,6,2143,1,Flare,non_flares
55,3,1,6,2193,1,Flare,non_flares
55,3,1,6,2196,1,Flare,non_flares
55,3,1,6,2252,1,Flare,non_flares
55,3,1,7,1421,2,Flare,non_flares
55,3,1,7,1601,2,Flare,non_flares
55,3,1,7,1632,1,Flare,non_flares
55,3,1,7,1721,1,Flare,non_flares
55,3,1,8,646,3,Flare,non_flares
55,3,1,8,668,1,Flare,non_flares
55,3,1,8,1196,1,Flare,non_flares
55,3,1,8,1315,1,Flare,non_flares
55,3,1,8,1349,1,Flare,non_flares
55,3,1,9,134,9,Asteroid,non_flares
55,3,1,9,696,1,Flare,non_flares
55,3,1,11,366,153,Flare,non_flares
55,3,1,12,1850,2,Flare,non_flares
55,3,1,13,1874,1,Flare,non_flares
55,3,1,14,1163,1,Flare,non_flares
55,3,1,14,1828,1,Flare,non_flares
55,3,1,15,755,2,Flare,non_flares
55,3,1,15,1584,3,Flare,non_flares
55,3,1,16,1581,1,Flare,non_flares
55,3,1,17,274,287,CosmicRay,non_flares
55,3,1,17,645,1,Flare,non_flares
55,3,1,17,878,2,Flare,non_flares
55,3,1,18,941,1,Flare,non_flares
55,3,1,18,998,1,Flare,non_flares
55,3,1,18,1511,1,Flare,non_flares
55,3,1,19,814,1,Flare,non_flares
55,3,1,19,814,3,Flare,non_flares
55,3,1,19,1497,1,Flare,non_flares
55,3,1,19,1562,1,Flare,non_flares
55,3,1,21,1876,1,Flare,non_flares
55,3,1,21,1906,1,Flare,non_flares
55,3,1,21,1999,1,Flare,non_flares
55,3,1,23,1629,1,Flare,non_flares
55,3,1,24,1409,1,Flare,non_flares
55,3,1,24,1680,1,Flare,non_flares
55,3,1,26,1024,1,Flare,non_flares
55,3,1,26,1089,1,Flare,non_flares
55,3,1,26,1230,1,Flare,non_flares
55,3,1,27,881,5,Flare,non_flares
55,3,1,27,1234,1,CosmicRay,non_flares
55,3,1,27,1482,1,Flare,non_flares
55,3,1,28,931,11,Flare,non_flares
55,3,1,28,1356,1,Flare,non_flares
55,3,1,29,269,49,CosmicRay,non_flares
55,3,1,29,1334,1,Flare,non_flares
55,3,1,29,1631,1,Flare,non_flares
55,3,1,30,1095,48,Flare,non_flares
55,3,1,31,1029,7,Flare,non_flares
55,3,1,31,1608,1,Flare,non_flares
55,3,1,31,1840,1,Flare,non_flares
55,3,1,32,934,1,Flare,non_flares
55,3,1,32,1635,1,Flare,non_flares
55,3,1,33,659,2,Flare,non_flares
55,3,1,33,690,1,Flare,non_flares
55,3,1,33,1095,1,Flare,non_flares
55,3,1,34,1075,1,Flare,non_flares
55,3,1,35,470,1,Flare,non_flares
55,3,1,36,1093,1,Flare,non_flares
55,3,1,36,1275,1,Flare,non_flares
55,3,1,36,1301,1,Flare,non_flares
55,3,1,36,1306,1,Flare,non_flares
55,3,1,36,1348,1,Flare,non_flares
55,3,1,37,270,21,Flare,non_flares
55,3,1,37,481,1,Flare,non_flares
55,3,1,37,857,2,Flare,non_flares
55,3,1,38,114,6,Flare,non_flares
55,3,1,38,1503,1,Flare,non_flares
55,3,1,39,1293,1,Flare,non_flares
55,3,1,39,1299,1,Flare,non_flares
55,3,1,42,868,1,Asteroid,non_flares
55,3,1,43,1229,1,Flare,non_flares
55,3,1,45,916,1,Flare,non_flares
55,3,1,45,1451,1,Flare,non_flares
55,3,1,46,1187,1,Flare,non_flares
55,3,1,47,1322,1,Flare,non_flares
55,3,1,47,1447,1,Flare,non_flares
55,3,1,48,1434,1,Flare,non_flares
55,3,1,49,342,13,Flare,non_flares
55,3,1,49,972,2,Flare,non_flares
55,3,1,50,623,2,Asteroid,non_flares
55,3,1,51,567,2,Asteroid,non_flares
55,3,1,52,773,1,Flare,non_flares
55,3,1,52,773,2,Flare,non_flares
55,3,1,52,804,1,Flare,non_flares
55,3,1,52,872,2,Flare,non_flares
55,3,1,53,1182,1,CosmicRay,non_flares
55,3,1,54,1014,2,Flare,non_flares
55,3,1,55,1195,1,Flare,non_flares
55,3,1,55,1223,1,Flare,non_flares
55,3,1,57,166,11,Flare,non_flares
55,3,1,57,342,31,Flare,non_flares
55,3,1,57,605,1,Flare,non_flares
55,3,1,58,996,1,Flare,non_flares
55,3,1,59,687,1,Asteroid,non_flares
55,3,1,59,1005,1,Flare,non_flares
55,3,1,60,1194,1,Flare,non_flares
55,3,1,61,1160,1,Flare,non_flares
55,3,1,62,1413,1,Flare,non_flares
55,3,1,63,987,7,Flare,non_flares
55,3,1,63,1373,1,Flare,non_flares
55,3,1,64,954,4,Flare,non_flares
55,3,1,64,1169,1,Flare,non_flares
55,3,2,2,285,287,CosmicRay,non_flares
55,3,2,2,609,1,Flare,non_flares
55,3,2,2,1043,1,Flare,non_flares
55,3,2,2,1045,1,Flare,non_flares
55,3,2,2,1078,1,Flare,non_flares
55,3,2,3,451,1,Flare,non_flares
55,3,2,3,556,2,Flare,non_flares
55,3,2,3,556,3,Flare,non_flares
55,3,2,3,984,1,Flare,non_flares
55,3,2,3,985,1,Flare,non_flares
55,3,2,4,994,2,Flare,non_flares
55,3,2,4,1173,2,Flare,non_flares
55,3,2,6,1058,1,Flare,non_flares
55,3,2,6,1060,1,Flare,non_flares
55,3,2,7,1311,1,Flare,non_flares
55,3,2,8,1485,1,Flare,non_flares
55,3,2,9,1056,1,Flare,non_flares
55,3,2,10,447,1,Flare,non_flares
55,3,2,10,690,5,Flare,non_flares
55,3,2,11,344,1,Flare,non_flares
55,3,2,11,1119,1,Flare,non_flares
55,3,2,12,520,1,Flare,non_flares
55,3,2,12,556,1,Flare,non_flares
55,3,2,13,439,63,Flare,non_flares
55,3,2,13,439,64,Flare,non_flares
55,3,2,13,1288,28,Flare,non_flares
55,3,2,13,1288,33,Flare,non_flares
55,3,2,13,1288,36,Flare,non_flares
55,3,2,14,722,1,Flare,non_flares
55,3,2,14,823,2,Flare,non_flares
55,3,2,14,880,1,Flare,non_flares
55,3,2,14,1026,1,Flare,non_flares
55,3,2,14,1301,1,Flare,non_flares
55,3,2,14,1306,1,Flare,non_flares
55,3,2,15,723,1,Flare,non_flares
55,3,2,17,946,2,Flare,non_flares
55,3,2,17,976,1,Flare,non_flares
55,3,2,17,1073,1,Flare,non_flares
55,3,2,17,1155,1,Flare,non_flares
55,3,2,17,1155,2,Flare,non_flares
55,3,2,18,431,73,Flare,non_flares
55,3,2,18,778,1,Flare,non_flares
55,3,2,20,994,1,Flare,non_flares
55,3,2,21,399,1,Flare,non_flares
55,3,2,21,515,1,Flare,non_flares
55,3,2,22,546,2,Flare,non_flares
55,3,2,22,1375,1,Flare,non_flares
55,3,2,23,225,191,Flare,non_flares
55,3,2,23,900,2,Flare,non_flares
55,3,2,23,1000,5,Flare,non_flares
55,3,2,23,1630,1,Flare,non_flares
55,3,2,24,808,1,Flare,non_flares
55,3,2,24,808,2,Flare,non_flares
55,3,2,24,1322,5,Flare,non_flares
55,3,2,24,1712,1,Flare,non_flares
55,3,2,27,676,1,Flare,non_flares
55,3,2,27,888,1,Flare,non_flares
55,3,2,28,747,1,Flare,non_flares
55,3,2,28,1096,1,Flare,non_flares
55,3,2,29,633,3,Flare,non_flares
55,3,2,29,1704,1,Flare,non_flares
55,3,2,30,1847,1,Flare,non_flares
55,3,2,30,1972,1,Flare,non_flares
55,3,2,31,1830,1,Flare,non_flares
55,3,2,31,1872,1,Flare,non_flares
55,3,2,32,555,15,Flare,non_flares
55,3,2,32,716,1,Flare,non_flares
55,3,2,32,1193,1,Flare,non_flares
55,3,2,32,1312,1,Flare,non_flares
55,3,2,33,238,4,Flare,non_flares
55,3,2,33,381,9,Flare,non_flares
55,3,2,33,810,1,Flare,non_flares
55,3,2,33,1173,1,Flare,non_flares
55,3,2,34,455,39,Flare,non_flares
55,3,2,34,1076,1,Flare,non_flares
55,3,2,35,652,2,Flare,non_flares
55,3,2,35,1945,1,Flare,non_flares
55,3,2,38,1015,1,Flare,non_flares
55,3,2,38,1868,1,Flare,non_flares
55,3,2,38,1932,1,Flare,non_flares
55,3,2,39,1099,1,Flare,non_flares
55,3,2,39,1503,1,Flare,non_flares
55,3,2,39,1601,2,Flare,non_flares
55,3,2,40,768,1,Flare,non_flares
55,3,2,40,990,2,Flare,non_flares
55,3,2,40,990,4,Flare,non_flares
55,3,2,40,1490,1,Flare,non_flares
55,3,2,41,790,1,Flare,non_flares
55,3,2,41,1292,1,Flare,non_flares
55,3,2,44,1381,1,Flare,non_flares
55,3,2,45,631,1,Flare,non_flares
55,3,2,46,546,1,Flare,non_flares
55,3,2,46,1574,1,Flare,non_flares
55,3,2,47,1188,1,Flare,non_flares
55,3,2,47,1404,1,Flare,non_flares
55,3,2,47,1409,1,Flare,non_flares
55,3,2,48,838,1,Flare,non_flares
55,3,2,49,187,106,Flare,non_flares
55,3,2,50,1339,2,Flare,non_flares
55,3,2,51,386,39,Flare,non_flares
55,3,2,51,676,20,Flare,non_flares
55,3,2,52,1386,1,Flare,non_flares
55,3,2,52,1403,1,Flare,non_flares
55,3,2,53,531,2,Flare,non_flares
55,3,2,53,1477,1,CosmicRay,non_flares
55,3,2,54,1453,1,Flare,non_flares
55,3,2,54,1578,1,Flare,non_flares
55,3,2,55,1691,3,Flare,non_flares
55,3,2,55,1762,1,Flare,non_flares
55,3,2,56,161,21,Flare,non_flares
55,3,2,56,753,1,Flare,non_flares
55,3,2,56,753,3,Flare,non_flares
55,3,2,56,765,1,Flare,non_flares
55,3,2,56,861,1,Flare,non_flares
55,3,2,56,861,2,Flare,non_flares
55,3,2,56,885,1,Flare,non_flares
55,3,2,58,1058,1,Flare,non_flares
55,3,2,58,1463,1,Flare,non_flares
55,3,2,58,1618,1,Flare,non_flares
55,3,2,59,1203,1,Flare,non_flares
55,3,2,59,1271,1,Flare,non_flares
55,3,2,59,1358,1,Flare,non_flares
55,3,2,60,1130,1,CosmicRay,non_flares
55,3,2,60,1357,1,Flare,non_flares
55,3,2,61,1579,1,Flare,non_flares
55,3,2,62,1460,1,Flare,non_flares
55,3,2,63,343,7,Flare,non_flares
55,3,2,63,420,1,Flare,non_flares
55,3,2,64,89,11,Junk,non_flares
55,3,2,64,415,1,Flare,non_flares
55,3,2,64,519,3,Flare,non_flares
55,3,2,64,587,1,Flare,non_flares
55,3,2,64,689,1,Flare,non_flares
55,3,3,4,572,3,Flare,non_flares
55,3,3,6,571,2,Flare,non_flares
55,3,3,9,262,1,Flare,non_flares
55,3,3,9,346,1,Flare,non_flares
55,3,3,10,656,1,Flare,non_flares
55,3,3,11,878,2,Flare,non_flares
55,3,3,11,937,1,Flare,non_flares
55,3,3,14,980,1,Flare,non_flares
55,3,3,15,511,11,Flare,non_flares
55,3,3,18,862,1,Flare,non_flares
55,3,3,19,947,1,Flare,non_flares
55,3,3,19,955,1,Flare,non_flares
55,3,3,21,1235,1,Flare,non_flares
55,3,3,22,1243,1,Flare,non_flares
55,3,3,22,1375,1,Flare,non_flares
55,3,3,23,375,1,Flare,non_flares
55,3,3,27,528,2,Flare,non_flares
55,3,3,27,528,4,Flare,non_flares
55,3,3,27,528,6,Flare,non_flares
55,3,3,27,643,1,Flare,non_flares
55,3,3,27,1083,1,Flare,non_flares
55,3,3,28,994,1,Flare,non_flares
55,3,3,28,1025,1,Flare,non_flares
55,3,3,33,337,1,Flare,non_flares
55,3,3,33,359,2,Flare,non_flares
55,3,3,33,589,1,Flare,non_flares
55,3,3,33,589,2,Flare,non_flares
55,3,3,33,693,1,Flare,non_flares
55,3,3,33,954,1,Flare,non_flares
55,3,3,34,805,1,Flare,non_flares
55,3,3,35,1062,1,Flare,non_flares
55,3,3,35,1074,1,Flare,non_flares
55,3,3,35,1119,1,Flare,non_flares
55,3,3,35,1138,1,Flare,non_flares
55,3,3,38,576,1,Flare,non_flares
55,3,3,40,1487,1,CosmicRay,non_flares
55,3,3,41,840,1,Flare,non_flares
55,3,3,41,849,1,Flare,non_flares
55,3,3,41,854,2,Flare,non_flares
55,3,3,42,175,5,Flare,non_flares
55,3,3,42,1130,1,Flare,non_flares
55,3,3,42,1176,1,Flare,non_flares
55,3,3,43,718,1,Flare,non_flares
55,3,3,43,1159,1,Flare,non_flares
55,3,3,47,415,1,Flare,non_flares
55,3,3,47,1274,1,Flare,non_flares
55,3,3,48,484,5,Flare,non_flares
55,3,3,48,806,4,Flare,non_flares
55,3,3,49,396,9,Flare,non_flares
55,3,3,49,564,1,CosmicRay,non_flares
55,3,3,49,760,1,Flare,non_flares
55,3,3,49,950,1,Flare,non_flares
55,3,3,50,575,1,Flare,non_flares
55,3,3,50,1195,1,Flare,non_flares
55,3,3,51,876,3,Flare,non_flares
55,3,3,51,1122,1,Flare,non_flares
55,3,3,51,1122,2,Flare,non_flares
55,3,3,51,1364,1,Flare,non_flares
55,3,3,55,151,3,Flare,non_flares
55,3,3,56,1388,1,Flare,non_flares
